Waypoints: 
-1.01,-0.57
1.46,-0.57
1.46,1.45
-1,1.45

80% output

x       y       velocity      desired_vel     vel_output      heading    crosstrack_error   steer_angle
0 0 0 0.2 36.46 0 -0.57 -100
0 0 0 0.2 41.92 0 -0.57 -100
0 0 0 0.2 47.38 0 -0.57 -100
0 0 0 0.2 52.84 0 -0.57 -100
0 0 0.019 0.2 54.8363 0 -0.57 -100
0 0 0.039 0.2 56.1316 0 -0.57 -100
0 0 0.096 0.2 50.1358 0 -0.57 -100
0 0 0.139 0.2 45.1361 0 -0.57 -100
0 0 0.181 0.2 39.1448 0 -0.57 -100
0 0 0.234 0.2 30.0016 0 -0.57 -100
0 0 0.284 0.2 19.9584 0 -0.57 -100
0 0 0.305 0.2 13.8369 0 -0.57 -100
0 0 0.341 0.2 4.4076 0 -0.57 -100
0 0 0.358 0.2 -2.5408 0 -0.57 -100
0 0 0.378 0.2 -10.5002 0 -0.57 -100
0 0 0.384 0.2 -16.4534 0 -0.57 -100
0 0 0.404 0.2 -25.1226 0 -0.57 -100
0 0 0.411 0.2 -31.9679 0 -0.57 -100
0 0 0.417 0.2 -38.822 0 -0.57 -100
0 0 0.417 0.2 -44.7461 0 -0.57 -100
0 0 0.424 0.2 -51.9463 0 -0.57 -100
0 0 0.424 0.2 -58.0615 0 -0.57 -100
0 0 0.434 0.2 -65.9997 0 -0.57 -100
0 0 0.432 0.2 -72.0233 0 -0.57 -100
0 0 0.435 0.2 -78.9038 0 -0.57 -100
0 0 0.439 0.2 -86.0485 0 -0.57 -100
0 0 0.434 0.2 -91.6617 0 -0.57 -100
0 0 0.442 0.2 -99.5083 0 -0.57 -100
0 0 0.437 0.2 -100 0 -0.57 -100
0 0 0.435 0.2 -100 0 -0.57 -100
0 0 0.435 0.2 -100 0 -0.57 -100
0 0 0.436 0.2 -100 0 -0.57 -100
0 0 0.44 0.2 -100 0 -0.57 -100
0 0 0.439 0.2 -100 0 -0.57 -100
0 0 0.436 0.2 -100 0 -0.57 -100
0 0 0.436 0.2 -100 0 -0.57 -100
0 0 0.433 0.2 -100 0 -0.57 -100
0 0 0.433 0.2 -100 0 -0.57 -100
0 0 0.438 0.2 -100 0 -0.57 -100
0 0 0.438 0.2 -100 0 -0.57 -100
0 0 0.438 0.2 -100 0 -0.57 -100
0 0 0.438 0.2 -100 0 -0.57 -100
0 0 0.438 0.2 -100 0 -0.57 -100
0 0 0.438 0.2 -100 0 -0.57 -100
0 0 0.444 0.2 -100 0 -0.57 -100
0 0 0.444 0.2 -100 0 -0.57 -100
0 0 0.444 0.2 -100 0 -0.57 -100
0 0 0.442 0.2 -100 0 -0.57 -100
0 0 0.443 0.2 -100 0 -0.57 -100
0 0 0.444 0.2 -100 0 -0.57 -100
0 0 0.443 0.2 -100 0 -0.57 -100
0 0 0.444 0.2 -100 0 -0.57 -100
0 0 0.441 0.2 -100 0 -0.57 -100
0 0 0.442 0.2 -100 0 -0.57 -100
0 0 0.446 0.2 -100 0 -0.57 -100
0 0 0.444 0.2 -100 0 -0.57 -100
0 0 0.445 0.2 -100 0 -0.57 -100
0 0 0.444 0.2 -100 0 -0.57 -100
0 0 0.443 0.2 -100 0 -0.57 -100
0 0 0.445 0.2 -100 0 -0.57 -100
0 0 0.443 0.2 -100 0 -0.57 -100
0 0 0.446 0.2 -100 0 -0.57 -100
0 0 0.448 0.2 -100 0 -0.57 -100
0 0 0.445 0.2 -100 0 -0.57 -100
0 0 0.447 0.2 -100 0 -0.57 -100
0 0 0.442 0.2 -100 0 -0.57 -100
0 0 0.441 0.2 -100 0 -0.57 -100
0 0 0.444 0.2 -100 0 -0.57 -100
0 0 0.443 0.2 -100 0 -0.57 -100
0 0 0.442 0.2 -100 0 -0.57 -100
0 0 0.45 0.2 -100 0 -0.57 -100
0 0 0.45 0.2 -100 0 -0.57 -100
0 0 0.441 0.2 -100 0 -0.57 -100
0 0 0.441 0.2 -100 0 -0.57 -100
0 0 0.441 0.2 -100 0 -0.57 -100
0 0 0.444 0.2 -100 0 -0.57 -100
0 0 0.443 0.2 -100 0 -0.57 -100
0 0 0.444 0.2 -100 0 -0.57 -100
0 0 0.449 0.2 -100 0 -0.57 -100
0 0 0.445 0.2 -100 0 -0.57 -100
0 0 0.441 0.2 -100 0 -0.57 -100
0 0 0.441 0.2 -100 0 -0.57 -100
0 0 0.442 0.2 -100 0 -0.57 -100
0 0 0.445 0.2 -100 0 -0.57 -100
0 0 0.445 0.2 -100 0 -0.57 -100
0 0 0.445 0.2 -100 0 -0.57 -100
0 0 0.445 0.2 -100 0 -0.57 -100
0 0 0.445 0.2 -100 0 -0.57 -100
