Desired velocity: 0.6
Waypoints: 
-1.01,-0.57
1.46,-0.57
1.46,1.45
-1,1.45
x       y       velocity      desired_vel     vel_output      heading    crosstrack_error   steer_angle
-0.772182 0.385227 0.485 0.6 94.86 1.30053 -0.955227 50.6478
-0.758785 0.364954 0.492 0.6 95.24 1.29659 -0.934954 53.3515
-0.731298 0.326175 0.495 0.6 95.99 1.27258 -0.896175 52.3934
-0.718425 0.307825 0.499 0.6 96.6 1.26521 -0.877825 53.6323
-0.710463 0.292425 0.499 0.6 97.61 1.28418 -0.862425 60.386
1000 1000 0.503 0.6 98.18 1.39628 -1000.57 -44.1663
1000 1000 0.507 0.6 98.71 1.39628 -1000.57 -44.1653
-0.650668 0.216199 0.511 0.6 99.2 1.18356 -0.786199 47.9979
-0.633878 0.197518 0.517 0.6 99.43 1.19565 -0.767518 55.2389
-0.618432 0.179562 0.525 0.6 99.38 1.18113 -0.749562 56.1749
-0.585749 0.14236 0.53 0.6 99.58 1.15439 -0.71236 56.6625
-0.571181 0.121058 0.538 0.6 99.4 1.15011 -0.691058 61.1214
-0.556015 0.09914 0.544 0.6 99.36 1.1492 -0.66914 66.2455
-0.539693 0.080426 0.55 0.6 99.26 1.14305 -0.650426 69.5908
-0.502642 0.043622 0.551 0.6 99.65 1.11285 -0.613622 69.4742
-0.483753 0.025316 0.552 0.6 100 1.09605 -0.595316 69.2667
-0.465262 0.006793 0.554 0.6 100 1.07425 -0.576793 68.198
-0.449218 -0.010406 0.557 0.6 100 1.05439 -0.559594 67.6824
-0.408518 -0.043383 0.558 0.6 100 1.03371 -0.526617 70.3651
-0.387792 -0.058531 0.561 0.6 100 1.01776 -0.511469 70.6886
-0.36793 -0.070775 0.561 0.6 100 0.994392 -0.499225 67.8158
-0.347025 -0.086835 0.563 0.6 100 0.978238 -0.483165 68.2753
-0.305782 -0.112905 0.562 0.6 100 0.955443 -0.457095 69.1937
-0.282891 -0.128002 0.561 0.6 100 0.937085 -0.441998 68.4723
-0.259799 -0.141858 0.562 0.6 100 0.919848 -0.428142 68.2298
-0.236141 -0.156123 0.564 0.6 100 0.908462 -0.413877 69.8968
-0.192154 -0.179026 0.565 0.6 100 0.87545 -0.390974 68.5586
-0.169181 -0.192155 0.565 0.6 100 0.857448 -0.377845 68.021
-0.1464 -0.205625 0.567 0.6 100 0.838289 -0.364375 67.7939
-0.123443 -0.216618 0.57 0.6 100 0.818344 -0.353382 66.8454
-0.07659 -0.237936 0.57 0.6 100 0.785412 -0.332064 65.4591
-0.053489 -0.245507 0.567 0.6 100 0.77009 -0.324493 63.525
-0.029798 -0.254317 0.566 0.6 100 0.753575 -0.315683 62.1334
-0.005849 -0.262992 0.567 0.6 100 0.73718 -0.307008 61.1464
0.042745 -0.28103 0.566 0.6 100 0.696002 -0.28897 56.8407
0.068127 -0.289929 0.564 0.6 100 0.688424 -0.280071 57.7452
0.092831 -0.2984 0.563 0.6 100 0.673721 -0.2716 56.9137
0.117906 -0.304717 0.564 0.6 100 0.651291 -0.265283 53.7146
0.166173 -0.319053 0.565 0.6 100 0.639284 -0.250947 56.168
0.191388 -0.327456 0.565 0.6 100 0.618734 -0.242544 54.1226
0.191388 -0.327456 0.565 0.6 100 0.618734 -0.242544 54.1226
0.191388 -0.327456 0.566 0.6 100 0.618734 -0.242544 54.2851
0.290924 -0.353582 0.567 0.6 100 0.557329 -0.216418 48.9103
0.314327 -0.356936 0.567 0.6 100 0.546268 -0.213064 47.416
0.340024 -0.363756 0.567 0.6 100 0.527322 -0.206244 45.293
0.365955 -0.368725 0.567 0.6 100 0.517409 -0.201275 44.7469
0.392215 -0.371566 0.567 0.6 100 0.4861 -0.198434 37.9315
0.392215 -0.371566 0.569 0.6 100 0.4861 -0.198434 38.2098
0.392215 -0.371566 0.569 0.6 100 0.4861 -0.198434 38.2098
0.497542 -0.387934 0.569 0.6 100 0.461182 -0.182066 38.452
0.550263 -0.394235 0.569 0.6 100 0.413954 -0.175765 29.023
0.550263 -0.394235 0.571 0.6 100 0.413954 -0.175765 29.2738
0.600927 -0.404148 0.571 0.6 100 0.399194 -0.165852 29.5719
0.600927 -0.404148 0.57 0.6 100 0.399194 -0.165852 29.4527
0.600927 -0.404148 0.57 0.6 100 0.399194 -0.165852 29.4527
0.705417 -0.416846 0.572 0.6 100 0.368322 -0.153154 27.083
0.730462 -0.419212 0.574 0.6 100 0.365683 -0.150788 27.6117
0.756839 -0.423849 0.574 0.6 100 0.359136 -0.146151 27.8719
0.810096 -0.428057 0.573 0.6 100 0.328479 -0.141943 21.7381
0.810096 -0.428057 0.572 0.6 100 0.328479 -0.141943 21.6345
0.810096 -0.428057 0.573 0.6 100 0.328479 -0.141943 21.7381
0.810096 -0.428057 0.572 0.6 100 0.328479 -0.141943 21.6345
0.942578 -0.440555 0.573 0.6 100 0.284261 -0.129445 15.7571
0.967621 -0.441505 0.573 0.6 100 0.277714 -0.128495 14.4959
0.967621 -0.441505 0.574 0.6 100 0.277714 -0.128495 14.5903
1.01939 -0.444114 0.574 0.6 100 0.261737 -0.125886 11.6349
1.04502 -0.445952 0.574 0.6 100 0.262584 -0.124048 12.6259
1.04502 -0.445952 0.575 0.6 100 0.262584 -0.124048 12.717
1.04502 -0.445952 0.577 0.6 100 0.262584 -0.124048 12.8984
1.04502 -0.445952 0.577 0.6 100 0.262584 -0.124048 12.8984
1.04502 -0.445952 0.573 0.6 100 0.262584 -0.124048 12.5344
1.04502 -0.445952 0.575 0.6 100 0.262584 -0.124048 12.717
Acheived waypoint: 1
1.26108 -0.457086 0.577 0.6 100 1.79419 -0.19892 100
1.26108 -0.457086 0.58 0.6 100 1.79419 -0.19892 100
1.26108 -0.457086 0.581 0.6 100 1.79419 -0.19892 100
1.36512 -0.464229 0.579 0.6 100 1.77776 -0.0948831 100
1.3914 -0.464231 0.575 0.6 100 1.77463 -0.068601 100
1.4179 -0.462709 0.575 0.6 100 1.76757 -0.042096 100
1.46718 -0.452424 0.573 0.6 100 1.73615 0.00718093 100
1.46718 -0.452424 0.568 0.6 100 1.73615 0.00718093 100
1.46718 -0.452424 0.567 0.6 100 1.73615 0.00718093 100
1.46718 -0.452424 0.567 0.6 100 1.73615 0.00718093 100
1.58664 -0.400638 0.563 0.6 100 1.60509 0.126637 100
1.60942 -0.38867 0.559 0.6 100 1.58362 0.149419 100
1.60942 -0.38867 0.558 0.6 100 1.58362 0.149419 100
1.65501 -0.365513 0.556 0.6 100 1.53963 0.195009 100
1.65501 -0.365513 0.558 0.6 100 1.53963 0.195009 100
1.65501 -0.365513 0.56 0.6 100 1.53963 0.195009 100
1.73752 -0.310266 0.56 0.6 100 1.42566 0.277521 100
1.75701 -0.294667 0.559 0.6 100 1.40533 0.297011 100
1.75701 -0.294667 0.558 0.6 100 1.40533 0.297011 100
1.81497 -0.244908 0.556 0.6 100 1.33453 0.354967 100
1.83443 -0.225859 0.556 0.6 100 1.3032 0.374432 100
1.83443 -0.225859 0.555 0.6 100 1.3032 0.374432 100
1.83443 -0.225859 0.556 0.6 100 1.3032 0.374432 100
1.90301 -0.148394 0.558 0.6 100 1.2039 0.443011 100
1.9198 -0.129292 0.557 0.6 100 1.17638 0.459797 100
1.9198 -0.129292 0.554 0.6 100 1.17638 0.459797 100
1.96689 -0.067584 0.556 0.6 100 1.08975 0.506892 100
1.96689 -0.067584 0.559 0.6 100 1.08975 0.506892 100
1.96689 -0.067584 0.559 0.6 100 1.08975 0.506892 100
1.96689 -0.067584 0.558 0.6 100 1.08975 0.506892 100
2.02725 0.040165 0.557 0.6 100 0.957029 0.567254 100
2.02725 0.040165 0.557 0.6 100 0.957029 0.567254 100
2.0488 0.086953 0.557 0.6 100 0.911048 0.588805 100
2.05823 0.111935 0.554 0.6 100 0.879991 0.598233 100
2.05823 0.111935 0.555 0.6 100 0.879991 0.598233 100
2.05823 0.111935 0.556 0.6 100 0.879991 0.598233 100
2.05823 0.111935 0.557 0.6 100 0.879991 0.598233 100
2.05823 0.111935 0.555 0.6 100 0.879991 0.598233 100
2.05823 0.111935 0.556 0.6 100 0.879991 0.598233 100
2.11246 0.30297 0.558 0.6 100 0.65417 0.652456 100
2.11789 0.339105 0.559 0.6 100 0.624095 0.657887 100
2.12121 0.363151 0.558 0.6 100 0.594915 0.661214 100
2.1238 0.387697 0.555 0.6 100 0.575449 0.663803 100
1000 1000 0.556 0.6 100 2.96707 998.54 100
2.12369 0.450816 0.556 0.6 100 0.516901 0.663691 100
1000 1000 0.558 0.6 100 2.96707 998.54 100
2.1219 0.514302 0.556 0.6 100 0.444482 0.6619 100
2.12062 0.539889 0.554 0.6 100 0.426543 0.660623 100
2.11767 0.591194 0.553 0.6 100 0.370906 0.657671 100
2.11575 0.616777 0.551 0.6 100 0.346028 0.655752 100
2.11175 0.641217 0.554 0.6 100 0.32447 0.651749 100
2.10533 0.666007 0.556 0.6 100 0.286184 0.645326 100
2.09359 0.715319 0.557 0.6 100 0.2334 0.633594 100
2.08736 0.738812 0.559 0.6 100 0.206985 0.627358 100
2.08028 0.762153 0.56 0.6 100 0.188293 0.620276 100
2.07205 0.786504 0.558 0.6 100 0.15661 0.612049 100
2.05222 0.837607 0.559 0.6 100 0.10605 0.592216 100
2.04161 0.861441 0.561 0.6 100 0.0744821 0.581609 100
2.03149 0.884581 0.564 0.6 100 0.0493287 0.571492 100
2.02104 0.907906 0.564 0.6 100 0.0306601 0.561037 100
2.01001 0.931353 0.563 0.6 100 0.00370258 0.550014 100
1000 1000 0.564 0.6 100 2.96707 998.54 100
1000 1000 0.565 0.6 100 2.96707 998.54 100
1.96011 1.02072 0.566 0.6 100 0.0740459 0.500106 100
1.9318 1.06137 0.565 0.6 100 0.1227 0.471799 100
1.9162 1.0812 0.563 0.6 100 0.145128 0.456198 100
1.90012 1.10172 0.561 0.6 100 0.167723 0.440118 100
1.88263 1.12137 0.563 0.6 100 0.197181 0.422629 100
1.84568 1.15972 0.562 0.6 100 0.257392 0.385679 100
1.82755 1.17827 0.563 0.6 100 0.283798 0.367553 100
1.80923 1.19643 0.564 0.6 100 0.302906 0.34923 100
1.79065 1.21447 0.564 0.6 100 0.325466 0.330649 100
1.7719 1.23192 0.564 0.6 100 0.34801 0.311897 100
1.73238 1.26614 0.566 0.6 100 0.406119 0.272378 100
1.71065 1.28027 0.568 0.6 100 0.433228 0.250652 100
Acheived waypoint: 2
1.68915 1.2947 0.569 0.6 100 1.11186 -0.155305 100
1.64819 1.32291 0.569 0.6 100 1.06518 -0.127087 100
1.62683 1.3365 0.566 0.6 100 1.04047 -0.113503 100
1.60339 1.34966 0.566 0.6 100 1.01459 -0.100339 100
1.57903 1.36138 0.567 0.6 100 0.983481 -0.088618 100
1.55447 1.37273 0.568 0.6 100 0.950849 -0.0772671 100
1.5078 1.39408 0.568 0.6 100 0.899344 -0.0559241 100
1.48345 1.40469 0.567 0.6 100 0.879098 -0.045312 100
1.45949 1.41393 0.566 0.6 100 0.851146 -0.036067 100
1.43488 1.42316 0.568 0.6 100 0.822512 -0.0268351 100
1.38684 1.43778 0.569 0.6 100 0.771138 -0.0122221 100
1.36238 1.44331 0.569 0.6 100 0.757229 -0.00668907 100
1.33785 1.45036 0.566 0.6 100 0.717764 0.0003649 100
1.28929 1.45933 0.565 0.6 100 0.656118 0.00932801 100
1.26511 1.46401 0.566 0.6 100 0.649855 0.014009 100
1.23866 1.46614 0.56 0.6 100 0.622181 0.0161439 100
1.2117 1.46728 0.558 0.6 100 0.590172 0.0172789 100
1.16006 1.47004 0.56 0.6 100 0.534172 0.0200419 100
1.13502 1.47021 0.562 0.6 100 0.517757 0.0202069 100
1.10932 1.47041 0.561 0.6 100 0.495033 0.020406 100
1.08301 1.47026 0.559 0.6 100 0.468451 0.0202579 100
1.05639 1.47064 0.559 0.6 100 0.432831 0.0206419 100
1.00578 1.46457 0.562 0.6 100 0.379975 0.014565 100
0.981545 1.45936 0.562 0.6 100 0.360643 0.00935996 95.7604
0.956909 1.4563 0.559 0.6 100 0.33552 0.00629592 88.0158
0.90721 1.44814 0.558 0.6 100 0.289521 -0.00186503 72.6341
0.880883 1.44321 0.56 0.6 100 0.261393 -0.00678802 63.267
0.856053 1.43483 0.562 0.6 100 0.23398 -0.015172 52.5356
0.830985 1.42541 0.56 0.6 100 0.206279 -0.0245941 41.2155
0.779139 1.4103 0.56 0.6 100 0.151491 -0.0396971 20.4877
0.753982 1.40196 0.563 0.6 100 0.128504 -0.048043 11.0092
0.728972 1.39367 0.567 0.6 100 0.110411 -0.0563251 2.89263
0.703689 1.38792 0.57 0.6 100 0.085784 -0.062077 -5.7603
0.651762 1.37948 0.571 0.6 100 0.0507162 -0.07052 -18.3158
0.626363 1.37322 0.572 0.6 100 0.0513565 -0.076776 -20.8299
0.601096 1.36932 0.575 0.6 100 0.0515882 -0.0806791 -22.2876
0.575498 1.36862 0.577 0.6 100 0.041301 -0.0813811 -25.0803
0.522986 1.36211 0.576 0.6 100 0.0512146 -0.0878921 -25.4334
0.49645 1.35682 0.578 0.6 100 0.0552336 -0.0931821 -26.5497
0.468572 1.35307 0.58 0.6 100 0.0448273 -0.0969341 -30.6523
0.441311 1.35276 0.581 0.6 100 0.0470469 -0.0972431 -30.1492
0.415133 1.3541 0.579 0.6 100 0.0627834 -0.095901 -25.7255
0.359602 1.35383 0.576 0.6 100 0.0805438 -0.096168 -21.5454
0.331965 1.35449 0.577 0.6 100 0.0863878 -0.0955091 -19.7086
0.304254 1.35881 0.58 0.6 100 0.0731143 -0.091186 -21.022
0.251391 1.35933 0.581 0.6 100 0.0990509 -0.090672 -14.1529
0.224113 1.36064 0.578 0.6 100 0.0872395 -0.08936 -16.7889
0.197457 1.36208 0.578 0.6 100 0.105717 -0.0879151 -11.4792
0.170528 1.36301 0.58 0.6 100 0.112204 -0.0869911 -9.30742
0.144213 1.36309 0.581 0.6 100 0.115064 -0.0869141 -8.48438
0.088845 1.36194 0.58 0.6 100 0.0974314 -0.088063 -13.5154
0.061583 1.36317 0.581 0.6 100 0.0924581 -0.0868261 -14.1844
0.03544 1.36364 0.58 0.6 100 0.115806 -0.086356 -8.12133
-0.016943 1.36245 0.581 0.6 100 0.116531 -0.087553 -8.38498
-0.043958 1.36159 0.582 0.6 100 0.113072 -0.0884091 -9.56366
-0.070822 1.36344 0.583 0.6 100 0.112386 -0.08656 -8.88592
-0.097701 1.36486 0.584 0.6 100 0.110247 -0.085145 -8.76379
-0.151373 1.3645 0.584 0.6 100 0.093172 -0.0855 -13.2486
-0.178328 1.3657 0.582 0.6 100 0.0956548 -0.084296 -12.2293
-0.204801 1.36478 0.582 0.6 100 0.115657 -0.085217 -7.54584
-0.231105 1.36297 0.58 0.6 100 0.113573 -0.087031 -8.97709
-0.285328 1.3599 0.581 0.6 100 0.112523 -0.090096 -10.488
-0.311851 1.36009 0.581 0.6 100 0.110978 -0.089915 -10.8027
-0.338286 1.36155 0.58 0.6 100 0.105954 -0.0884531 -11.519
-0.364984 1.36206 0.578 0.6 100 0.11366 -0.0879351 -9.47191
-0.391942 1.36097 0.579 0.6 100 0.11598 -0.089035 -9.28897
-0.4448 1.3618 0.579 0.6 100 0.11167 -0.088202 -10.0262
-0.471814 1.36371 0.579 0.6 100 0.115265 -0.086287 -8.29285
-0.498817 1.36272 0.58 0.6 100 0.116889 -0.0872771 -8.24069
-0.52581 1.36041 0.58 0.6 100 0.114019 -0.089586 -9.95645
-0.57844 1.36225 0.58 0.6 100 0.102556 -0.0877521 -12.0818
-0.605249 1.35884 0.58 0.6 100 0.0743915 -0.0911621 -20.6876
-0.632363 1.35828 0.581 0.6 100 0.0508372 -0.0917161 -26.835
-0.687253 1.3557 0.582 0.6 100 0.0591592 -0.0942991 -25.754
-0.713286 1.3567 0.586 0.6 100 0.0554297 -0.093302 -26.0059
-0.737929 1.35458 0.582 0.6 100 0.104525 -0.0954161 -14.7144
Acheived waypoint: 3
-0.765491 1.35323 0.582 0.6 100 1.6751 -0.234985 100
-0.792798 1.3524 0.583 0.6 100 1.67154 -0.207683 100
-0.846287 1.35545 0.586 0.6 100 1.67254 -0.154179 100
-0.872271 1.35481 0.585 0.6 100 1.67761 -0.128199 100
-0.900279 1.35477 0.581 0.6 100 1.67714 -0.100191 100
-0.926491 1.35661 0.58 0.6 100 1.68352 -0.0739704 100
-0.953546 1.35713 0.582 0.6 100 1.68756 -0.0469132 100
-1.00562 1.35247 0.583 0.6 100 1.68198 0.00513416 100
-1.03189 1.34708 0.584 0.6 100 1.6705 0.0313751 100
-1.05855 1.34063 0.583 0.6 100 1.65005 0.0580108 100
-1.10825 1.32345 0.581 0.6 100 1.60097 0.107626 100
-1.1312 1.31198 0.581 0.6 100 1.59309 0.130519 100
-1.1553 1.3006 0.578 0.6 100 1.56762 0.154556 100
-1.20283 1.27608 0.577 0.6 100 1.50681 0.201963 100
-1.22404 1.26126 0.578 0.6 100 1.4754 0.223103 100
-1.24544 1.24689 0.576 0.6 100 1.46159 0.244431 100
-1.2652 1.23265 0.57 0.6 100 1.43302 0.264122 100
-1.30601 1.20266 0.565 0.6 100 1.39099 0.304781 100
-1.32608 1.18663 0.565 0.6 100 1.36859 0.324768 100
-1.34457 1.1678 0.561 0.6 100 1.3552 0.343166 100
-1.36205 1.14812 0.559 0.6 100 1.32254 0.360556 100
-1.3807 1.12912 0.559 0.6 100 1.29318 0.379105 100
1000 1000 0.558 0.6 100 0.179468 -996.044 -100
-1.42256 1.08027 0.559 0.6 100 1.20589 0.420721 100
1000 1000 0.561 0.6 100 0.179468 -996.044 -100
1000 1000 0.563 0.6 100 0.179468 -996.044 -100
-1.49462 0.990702 0.567 0.6 100 1.04419 0.492336 100
-1.50847 0.96902 0.568 0.6 100 1.01935 0.506079 100
-1.52485 0.950516 0.568 0.6 100 1.01266 0.522372 100
-1.54266 0.931473 0.568 0.6 100 0.987033 0.540084 100
1000 1000 0.572 0.6 100 0.179468 -996.044 -100
-1.59028 0.88516 0.575 0.6 100 1.01523 0.587474 100
-1.63554 0.854518 0.579 0.6 100 0.980117 0.632581 100
1000 1000 0.579 0.6 100 0.179468 -996.044 -100
1000 1000 0.576 0.6 100 0.179468 -996.044 -100
-1.69251 0.799899 0.578 0.6 100 1.00289 0.68928 100
1000 1000 0.581 0.6 100 0.179468 -996.044 -100
-1.7364 0.750634 0.581 0.6 100 0.973256 0.732924 100
-1.75631 0.702416 0.581 0.6 100 0.871841 0.7526 100
-1.75631 0.702416 0.578 0.6 100 0.871841 0.7526 100
-1.77542 0.654058 0.577 0.6 100 0.831615 0.771469 100
-1.79047 0.632434 0.577 0.6 100 0.844456 0.786411 100
-1.82255 0.590729 0.577 0.6 100 0.783302 0.818285 100
-1.83598 0.566447 0.577 0.6 100 0.79317 0.8316 100
-1.84947 0.543845 0.578 0.6 100 0.778989 0.844971 100
-1.86162 0.521034 0.578 0.6 100 0.760946 0.857007 100
-1.87907 0.473026 0.575 0.6 100 0.722399 0.874223 100
-1.8866 0.447409 0.574 0.6 100 0.690121 0.881625 100
1000 1000 0.574 0.6 100 0.179468 -996.044 -100
-1.89973 0.38429 0.574 0.6 100 0.622055 0.89444 100
-1.90514 0.347595 0.573 0.6 100 0.587463 0.899667 100
1000 1000 0.57 0.6 100 0.179468 -996.044 -100
1000 1000 0.568 0.6 100 0.179468 -996.044 -100
-1.91863 0.260259 0.569 0.6 100 0.561606 0.912726 100
1000 1000 0.567 0.6 100 0.179468 -996.044 -100
1000 1000 0.567 0.6 100 0.179468 -996.044 -100
1000 1000 0.566 0.6 100 0.179468 -996.044 -100
1000 1000 0.567 0.6 100 0.179468 -996.044 -100
1000 1000 0.571 0.6 100 0.179468 -996.044 -100
-1.91358 0.059379 0.572 0.6 100 0.39222 0.90668 100
-1.91965 0.033064 0.575 0.6 100 0.387682 0.912623 100
-1.92473 0.006488 0.578 0.6 100 0.396152 0.917569 100
-1.9378 -0.042603 0.581 0.6 100 0.321368 0.930401 100
-1.94529 -0.066485 0.579 0.6 100 0.414197 0.937767 100
1000 1000 0.578 0.6 100 0.179468 -996.044 -100
1000 1000 0.578 0.6 100 0.179468 -996.044 -100
1000 1000 0.58 0.6 100 0.179468 -996.044 -100
1000 1000 0.582 0.6 100 0.179468 -996.044 -100
1000 1000 0.583 0.6 100 0.179468 -996.044 -100
1000 1000 0.584 0.6 100 0.179468 -996.044 -100
1000 1000 0.586 0.6 100 0.179468 -996.044 -100
1000 1000 0.585 0.6 100 0.179468 -996.044 -100
1000 1000 0.583 0.6 100 0.179468 -996.044 -100
1000 1000 0.58 0.6 100 0.179468 -996.044 -100
1000 1000 0.578 0.6 100 0.179468 -996.044 -100
1000 1000 0.579 0.6 100 0.179468 -996.044 -100
1000 1000 0.578 0.6 100 0.179468 -996.044 -100
1000 1000 0.578 0.6 100 0.179468 -996.044 -100
1000 1000 0.577 0.6 100 0.179468 -996.044 -100
1000 1000 0.576 0.6 100 0.179468 -996.044 -100
1000 1000 0.573 0.6 100 0.179468 -996.044 -100
1000 1000 0.572 0.6 100 0.179468 -996.044 -100
1000 1000 0.571 0.6 100 0.179468 -996.044 -100
1000 1000 0.571 0.6 100 0.179468 -996.044 -100
1000 1000 0.57 0.6 100 0.179468 -996.044 -100
-2.31245 -0.667986 0.571 0.6 100 0.730055 1.30195 100
1000 1000 0.572 0.6 100 0.179468 -996.044 -100
-2.36497 -0.710902 0.572 0.6 100 0.774929 1.35426 100
-2.38531 -0.728547 0.575 0.6 100 0.790736 1.37451 100
-2.40601 -0.744077 0.573 0.6 100 0.800562 1.39513 100
-2.44958 -0.771574 0.574 0.6 100 0.833336 1.43856 100
-2.47241 -0.785978 0.573 0.6 100 0.858268 1.46132 100
-2.49567 -0.800907 0.574 0.6 100 0.879554 1.48451 100
-2.51836 -0.814645 0.575 0.6 100 0.891165 1.50713 100
1000 1000 0.574 0.6 100 0.179468 -996.044 -100
1000 1000 0.575 0.6 100 0.179468 -996.044 -100
1000 1000 0.581 0.6 100 0.179468 -996.044 -100
1000 1000 0.583 0.6 100 0.179468 -996.044 -100
1000 1000 0.586 0.6 100 0.179468 -996.044 -100
1000 1000 0.588 0.6 100 0.179468 -996.044 -100
1000 1000 0.589 0.6 100 0.179468 -996.044 -100
1000 1000 0.589 0.6 100 0.179468 -996.044 -100
1000 1000 0.587 0.6 100 0.179468 -996.044 -100
1000 1000 0.586 0.6 100 0.179468 -996.044 -100
1000 1000 0.587 0.6 100 0.179468 -996.044 -100
1000 1000 0.587 0.6 100 0.179468 -996.044 -100
1000 1000 0.584 0.6 100 0.179468 -996.044 -100
1000 1000 0.582 0.6 100 0.179468 -996.044 -100
1000 1000 0.58 0.6 100 0.179468 -996.044 -100
1000 1000 0.579 0.6 100 0.179468 -996.044 -100
1000 1000 0.578 0.6 100 0.179468 -996.044 -100
1000 1000 0.578 0.6 100 0.179468 -996.044 -100
1000 1000 0.58 0.6 100 0.179468 -996.044 -100
1000 1000 0.58 0.6 100 0.179468 -996.044 -100
1000 1000 0.579 0.6 100 0.179468 -996.044 -100
1000 1000 0.58 0.6 100 0.179468 -996.044 -100
1000 1000 0.582 0.6 100 0.179468 -996.044 -100
1000 1000 0.582 0.6 100 0.179468 -996.044 -100
1000 1000 0.581 0.6 100 0.179468 -996.044 -100
1000 1000 0.58 0.6 100 0.179468 -996.044 -100
1000 1000 0.579 0.6 100 0.179468 -996.044 -100
1000 1000 0.577 0.6 100 0.179468 -996.044 -100
1000 1000 0.576 0.6 100 0.179468 -996.044 -100
1000 1000 0.576 0.6 100 0.179468 -996.044 -100
1000 1000 0.573 0.6 100 0.179468 -996.044 -100
1000 1000 0.573 0.6 100 0.179468 -996.044 -100
1000 1000 0.577 0.6 100 0.179468 -996.044 -100
1000 1000 0.578 0.6 100 0.179468 -996.044 -100
1000 1000 0.575 0.6 100 0.179468 -996.044 -100
1000 1000 0.574 0.6 100 0.179468 -996.044 -100
1000 1000 0.577 0.6 100 0.179468 -996.044 -100
1000 1000 0.58 0.6 100 0.179468 -996.044 -100
1000 1000 0.581 0.6 100 0.179468 -996.044 -100
1000 1000 0.578 0.6 100 0.179468 -996.044 -100
1000 1000 0.576 0.6 100 0.179468 -996.044 -100
1000 1000 0.578 0.6 100 0.179468 -996.044 -100
1000 1000 0.58 0.6 100 0.179468 -996.044 -100
1000 1000 0.579 0.6 100 0.179468 -996.044 -100
1000 1000 0.578 0.6 100 0.179468 -996.044 -100
1000 1000 0.577 0.6 100 0.179468 -996.044 -100
1000 1000 0.577 0.6 100 0.179468 -996.044 -100
1000 1000 0.577 0.6 100 0.179468 -996.044 -100
1000 1000 0.576 0.6 100 0.179468 -996.044 -100
1000 1000 0.578 0.6 100 0.179468 -996.044 -100
1000 1000 0.582 0.6 100 0.179468 -996.044 -100
1000 1000 0.582 0.6 100 0.179468 -996.044 -100
1000 1000 0.58 0.6 100 0.179468 -996.044 -100
1000 1000 0.574 0.6 100 0.179468 -996.044 -100
1000 1000 0.575 0.6 100 0.179468 -996.044 -100
1000 1000 0.572 0.6 100 0.179468 -996.044 -100
1000 1000 0.574 0.6 100 0.179468 -996.044 -100
1000 1000 0.574 0.6 100 0.179468 -996.044 -100
1000 1000 0.573 0.6 100 0.179468 -996.044 -100
1000 1000 0.571 0.6 100 0.179468 -996.044 -100
1000 1000 0.57 0.6 100 0.179468 -996.044 -100
1000 1000 0.572 0.6 100 0.179468 -996.044 -100
