-1.01,-0.57
1.46,-0.57
1.46,1.45
x       y       velocity      desired_vel     vel_output      heading    crosstrack_error   steer_angle
-0.951105 0.230348 0 0.3 -nan 0.54055 -0.800348 -100
-0.951101 0.230319 0.000587173 0.3 -nan 0.54081 -0.800319 -100
-0.951116 0.230336 0.000453721 0.3 -nan 0.541127 -0.800336 -100
-0.951136 0.23021 0.00254895 0.3 -nan 0.540916 -0.80021 -100
-0.944245 0.227171 0.15071 0.3 -nan 0.536401 -0.797171 -100
-0.938974 0.224653 0.116795 0.3 -nan 0.514204 -0.794653 -100
-0.933193 0.220104 0.147252 0.3 -nan 0.528974 -0.790104 -100
-0.927492 0.215679 0.144425 0.3 -nan 0.527165 -0.785679 -100
-0.915329 0.20666 0.301472 0.3 -nan 0.537687 -0.77666 -100
-0.908806 0.200393 0.181633 0.3 -nan 0.563987 -0.770393 -100
-0.902993 0.194484 0.165845 0.3 -nan 0.569104 -0.764484 -100
-0.896361 0.18924 0.168979 0.3 -nan 0.567681 -0.75924 -100
1000 1000 28315 0.3 -nan 1.39628 -1000.57 100
-0.881116 0.173332 28276 0.3 -nan 0.576207 -0.743332 100
-0.876504 0.16923 0.123195 0.3 -nan 0.595446 -0.73923 -100
-0.865874 0.158661 0.300531 0.3 -nan 0.603274 -0.728661 -100
-0.860276 0.152062 0.17312 0.3 -nan 0.601486 -0.722062 -100
-0.855438 0.145808 0.158131 0.3 -nan 0.611665 -0.715808 -100
-0.843895 0.136167 0.30086 0.3 -nan 0.617159 -0.706167 -100
-0.838418 0.129268 0.176266 0.3 -nan 0.630483 -0.699268 -100
-0.833358 0.123779 0.149305 0.3 -nan 0.639 -0.693779 -100
-0.827818 0.117165 0.172453 0.3 -nan 0.643951 -0.687165 -100
-0.816815 0.106221 0.310332 0.3 -nan 0.65822 -0.676221 -100
-0.811555 0.100384 0.157227 0.3 -nan 0.65869 -0.670384 -100
-0.805504 0.095003 0.162023 0.3 -nan 0.669194 -0.665003 -100
-0.799215 0.088572 0.179763 0.3 -nan 0.662494 -0.658572 -100
-0.788454 0.073821 0.365291 0.3 -nan 0.682112 -0.643821 -94.5674
-0.782263 0.068148 0.167923 0.3 -nan 0.671699 -0.638148 -100
-0.777169 0.062813 0.147577 0.3 -nan 0.686045 -0.632813 -100
-0.772235 0.056245 0.164325 0.3 -nan 0.692348 -0.626245 -100
-0.763284 0.046068 0.271236 0.3 -nan 0.700613 -0.616068 -100
-0.758331 0.0407 0.146052 0.3 -nan 0.704567 -0.6107 -100
-0.753477 0.035025 0.149401 0.3 -nan 0.711546 -0.605025 -100
-0.748478 0.028827 0.159266 0.3 -nan 0.721084 -0.598827 -100
-0.737861 0.016152 0.330366 0.3 -nan 0.727337 -0.586152 -83.8122
-0.732861 0.010113 0.156964 0.3 -nan 0.736878 -0.580113 -100
-0.727989 0.003483 0.164558 0.3 -nan 0.740459 -0.573483 -100
-0.723752 -0.0026 0.148202 0.3 -nan 0.749243 -0.5674 -100
-0.714106 -0.015 0.314091 0.3 -nan 0.758909 -0.555 -75.3543
-0.708603 -0.021445 0.169632 0.3 -nan 0.764943 -0.548555 -100
-0.703445 -0.028245 0.17076 0.3 -nan 0.768886 -0.541755 -100
-0.698624 -0.03462 0.159808 0.3 -nan 0.772583 -0.53538 -100
-0.690058 -0.047422 0.308315 0.3 -nan 0.7836 -0.522578 -64.5106
-0.686632 -0.054227 0.152346 0.3 -nan 0.786604 -0.515773 -100
-0.682936 -0.060198 0.140456 0.3 -nan 0.791032 -0.509802 -100
-0.67845 -0.066087 0.148012 0.3 -nan 0.795777 -0.503913 -100
-0.669909 -0.07921 0.309602 0.3 -nan 0.804564 -0.49079 -51.6385
-0.665239 -0.086362 0.172886 0.3 -nan 0.813124 -0.483638 -100
-0.66034 -0.093914 0.180069 0.3 -nan 0.819518 -0.476086 -98.9039
-0.65503 -0.100301 0.166115 0.3 -nan 0.827003 -0.469699 -100
-0.644983 -0.111853 0.30648 0.3 -nan 0.825903 -0.458147 -39.4183
