Desired velocity: 0.5
Waypoints: 
-1.01,-0.57
1.46,-0.57
1.46,1.45
-1,1.45
x       y       velocity      desired_vel     vel_output      heading    crosstrack_error   steer_angle
0.006854 -0.351307 0.491 0.5 87.79 0.698016 -0.218693 70.8099
0.028733 -0.356919 0.499 0.5 87 0.675648 -0.213081 69.0536
0.049747 -0.362484 0.493 0.5 87.67 0.654199 -0.207516 64.9201
0.09319 -0.374016 0.498 0.5 87.19 0.628955 -0.195984 64.4741
0.115327 -0.378063 0.49 0.5 88.09 0.615346 -0.191937 61.4235
0.137976 -0.381916 0.496 0.5 87.53 0.598704 -0.188084 59.9632
0.159725 -0.387401 0.494 0.5 87.79 0.581475 -0.182599 57.7201
0.202813 -0.396611 0.493 0.5 87.96 0.556986 -0.173389 55.5319
0.224941 -0.39988 0.493 0.5 88.03 0.546271 -0.17012 54.3133
0.24769 -0.403427 0.492 0.5 88.21 0.530698 -0.166573 51.8396
0.271146 -0.40702 0.498 0.5 87.63 0.517495 -0.16298 51.0692
0.314614 -0.414952 0.496 0.5 87.87 0.491986 -0.155048 47.9729
0.337024 -0.41914 0.495 0.5 88.02 0.485085 -0.15086 48.0356
0.360143 -0.422065 0.495 0.5 88.07 0.462384 -0.147935 43.6483
0.384268 -0.423796 0.497 0.5 87.9 0.450545 -0.146204 41.7368
0.432103 -0.431843 0.501 0.5 87.49 0.441913 -0.138157 43.8674
0.454297 -0.433613 0.499 0.5 87.7 0.420777 -0.136387 39.0795
0.475709 -0.434003 0.507 0.5 86.83 0.397343 -0.135997 34.3335
0.500766 -0.438319 0.498 0.5 87.75 0.404188 -0.131681 36.9758
0.545546 -0.440995 0.5 0.5 87.55 0.366126 -0.129005 28.8382
0.569995 -0.446373 0.5 0.5 87.55 0.376502 -0.123627 34.0379
0.590718 -0.445939 0.502 0.5 87.33 0.347083 -0.124061 26.6001
0.612849 -0.446457 0.499 0.5 87.64 0.352662 -0.123543 27.9089
0.657998 -0.448632 0.498 0.5 87.76 0.332046 -0.121368 23.603
0.680072 -0.450894 0.499 0.5 87.67 0.310079 -0.119106 19.2318
0.703267 -0.453088 0.499 0.5 87.68 0.319155 -0.116912 22.5921
0.726245 -0.455344 0.501 0.5 87.47 0.299197 -0.114656 18.8367
0.773508 -0.457836 0.495 0.5 88.12 0.29765 -0.112164 18.9896
0.796457 -0.460866 0.495 0.5 88.17 0.283851 -0.109134 16.967
0.819148 -0.462638 0.496 0.5 88.11 0.277085 -0.107362 16.2228
Acheived waypoint: 1
0.841548 -0.463137 0.499 0.5 87.82 1.83867 -0.618452 100
0.887355 -0.464832 0.499 0.5 87.83 1.84633 -0.572645 100
0.909547 -0.468075 0.499 0.5 87.84 1.83579 -0.550453 100
0.93252 -0.469707 0.499 0.5 87.85 1.8257 -0.52748 100
0.954943 -0.470337 0.503 0.5 87.42 1.81852 -0.505057 100
1.00241 -0.471326 0.502 0.5 87.5 1.8073 -0.457594 100
1.02523 -0.471145 0.502 0.5 87.48 1.80594 -0.434769 100
1.04806 -0.471738 0.502 0.5 87.46 1.80269 -0.411938 100
1.07166 -0.472976 0.502 0.5 87.44 1.79923 -0.388342 100
1.11668 -0.464429 0.499 0.5 87.75 1.76163 -0.343325 100
1.13905 -0.455926 0.498 0.5 87.87 1.73603 -0.320948 100
1.16031 -0.44716 0.495 0.5 88.22 1.70825 -0.299686 100
1.18141 -0.439531 0.494 0.5 88.38 1.68796 -0.278585 100
1.22308 -0.423268 0.492 0.5 88.66 1.65022 -0.236922 100
1.24321 -0.413709 0.492 0.5 88.74 1.6313 -0.216794 100
1.26345 -0.404486 0.497 0.5 88.27 1.6099 -0.196553 100
1.2834 -0.394843 0.494 0.5 88.63 1.58587 -0.176603 100
1.32186 -0.373334 0.501 0.5 87.92 1.542 -0.138143 100
1.34116 -0.361408 0.493 0.5 88.79 1.52546 -0.118837 100
1.3598 -0.349003 0.492 0.5 88.97 1.50924 -0.100203 100
1.37861 -0.337538 0.492 0.5 89.05 1.48831 -0.081393 100
