Desired velocity: 0.35
Waypoints: 
-1.01,-0.57
1.46,-0.57
1.46,1.45
-1,1.45
x       y       velocity      desired_vel     vel_output      heading    crosstrack_error   steer_angle
-0.794588 0.342373 0.306 0.35 59.74 1.42604 -0.912373 45.3904
-0.790107 0.330836 0.31 0.35 59.74 1.44597 -0.900836 52.4367
-0.784282 0.321373 0.311 0.35 60.03 1.41488 -0.891373 45.6297
-0.76973 0.294529 0.311 0.35 60.42 1.40059 -0.864529 44.4442
-0.762003 0.281292 0.312 0.35 60.7 1.3902 -0.851292 43.3269
-0.755674 0.267996 0.314 0.35 60.86 1.41089 -0.837996 50.4063
-0.751551 0.255952 0.316 0.35 61 1.37579 -0.825952 43.2491
-0.743843 0.241186 0.316 0.35 61.34 1.39884 -0.811186 50.6384
-0.729617 0.21557 0.319 0.35 61.35 1.38919 -0.78557 51.8087
-0.722537 0.203201 0.324 0.35 61.11 1.37966 -0.773201 52.2017
-0.71622 0.190559 0.325 0.35 61.26 1.37265 -0.760559 52.2046
1000 1000 0.325 0.35 61.51 1.39628 -1000.57 -44.2115
1000 1000 0.325 0.35 61.76 1.39628 -1000.57 -44.2115
1000 1000 0.327 0.35 61.79 1.39628 -1000.57 -44.211
-0.67544 0.122377 0.328 0.35 61.91 1.33182 -0.692377 51.6323
-0.659184 0.097411 0.33 0.35 61.91 1.31381 -0.667411 51.3227
-0.651371 0.085453 0.331 0.35 62 1.30803 -0.655453 51.9961
-0.643565 0.072735 0.33 0.35 62.3 1.30329 -0.642735 52.4935
-0.636379 0.058382 0.329 0.35 62.61 1.30684 -0.628382 55.4237
-0.626768 0.02665 0.33 0.35 62.71 1.31023 -0.59665 62.0937
-0.623773 0.011039 0.333 0.35 62.58 1.31219 -0.581039 66.4477
-0.619989 -0.003738 0.336 0.35 62.42 1.31847 -0.566262 71.8787
-0.612679 -0.017014 0.337 0.35 62.45 1.3138 -0.552986 73.6846
-0.603138 -0.028945 0.339 0.35 62.36 1.30197 -0.541055 73.8301
-0.583547 -0.052916 0.338 0.35 62.58 1.28358 -0.517084 74.0425
-0.574804 -0.065455 0.336 0.35 62.92 1.27515 -0.504545 74.0749
-0.565193 -0.078462 0.335 0.35 63.17 1.26376 -0.491538 73.9049
-0.554807 -0.090452 0.335 0.35 63.32 1.25189 -0.479548 73.8218
-0.534492 -0.112526 0.335 0.35 63.47 1.23457 -0.457474 75.0865
-0.524353 -0.123643 0.336 0.35 63.51 1.2209 -0.446357 74.9656
-0.513713 -0.134938 0.336 0.35 63.65 1.21473 -0.435062 76.5363
-0.491306 -0.154412 0.338 0.35 63.57 1.18366 -0.415588 75.0426
-0.47962 -0.165607 0.337 0.35 63.8 1.16915 -0.404393 74.3901
-0.468988 -0.177262 0.337 0.35 63.93 1.16914 -0.392738 78.0472
-0.45752 -0.188359 0.338 0.35 63.95 1.14659 -0.381641 76.3005
-0.43556 -0.208452 0.34 0.35 63.85 1.13323 -0.361548 80.4899
-0.423456 -0.21929 0.345 0.35 63.4 1.12548 -0.35071 84.2312
-0.411905 -0.22725 0.339 0.35 64.11 1.10976 -0.34275 80.9302
-0.399757 -0.237205 0.34 0.35 64.11 1.09915 -0.332795 82.3495
-0.376906 -0.25851 0.341 0.35 64.1 1.07499 -0.31149 84.9719
-0.364792 -0.269537 0.341 0.35 64.19 1.06485 -0.300463 86.9452
-0.351831 -0.27891 0.341 0.35 64.28 1.05083 -0.29109 87.3682
-0.338012 -0.287995 0.343 0.35 64.15 1.04408 -0.282005 90.3472
-0.310955 -0.304402 0.343 0.35 64.22 1.01824 -0.265598 91.2045
-0.29822 -0.313307 0.343 0.35 64.29 1.00499 -0.256693 92.013
-0.286638 -0.320914 0.343 0.35 64.36 0.988765 -0.249086 91.541
-0.274756 -0.328827 0.342 0.35 64.54 0.980164 -0.241173 92.8851
-0.26187 -0.336491 0.339 0.35 64.95 0.966482 -0.233509 92.2083
-0.234501 -0.351325 0.344 0.35 64.51 0.9439 -0.218675 95.8515
-0.219887 -0.357898 0.339 0.35 65.12 0.928589 -0.212102 93.7837
-0.204642 -0.363791 0.34 0.35 65.12 0.918047 -0.206209 94.6355
-0.189016 -0.369874 0.342 0.35 65 0.901647 -0.200126 94.469
-0.159133 -0.3832 0.344 0.35 64.86 0.867074 -0.1868 93.808
-0.145395 -0.389117 0.346 0.35 64.7 0.855114 -0.180883 94.7733
-0.131021 -0.395864 0.346 0.35 64.74 0.837453 -0.174136 94.2087
-0.11715 -0.400705 0.343 0.35 65.11 0.829072 -0.169295 94.056
-0.085945 -0.411292 0.342 0.35 65.29 0.80426 -0.158708 93.852
-0.070588 -0.41589 0.343 0.35 65.26 0.787942 -0.15411 92.8097
-0.055205 -0.421549 0.348 0.35 64.78 0.773386 -0.148451 93.9531
-0.025928 -0.432179 0.345 0.35 65.13 0.745566 -0.137821 92.7684
-0.011405 -0.434968 0.348 0.35 64.85 0.728892 -0.135032 91.0542
0.003583 -0.437643 0.347 0.35 64.98 0.714186 -0.132357 88.7787
0.019024 -0.440597 0.346 0.35 65.12 0.70208 -0.129403 87.3577
0.050302 -0.447009 0.346 0.35 65.16 0.681165 -0.122991 86.2003
0.065188 -0.450679 0.345 0.35 65.31 0.660037 -0.119321 83.0094
0.080558 -0.453579 0.344 0.35 65.47 0.638671 -0.116421 79.2735
0.095389 -0.456451 0.344 0.35 65.53 0.636452 -0.113549 80.6162
0.125143 -0.4612 0.346 0.35 65.37 0.610631 -0.1088 77.6573
0.140529 -0.463242 0.346 0.35 65.41 0.604458 -0.106758 77.456
0.157843 -0.464044 0.345 0.35 65.56 0.587256 -0.105956 73.4215
0.175022 -0.464334 0.352 0.35 64.84 0.56828 -0.105666 70.2161
0.208076 -0.468676 0.348 0.35 65.26 0.544403 -0.101324 66.2627
0.223506 -0.471396 0.349 0.35 65.17 0.529497 -0.098604 64.5029
0.23886 -0.473144 0.351 0.35 64.96 0.516056 -0.096856 62.6429
0.254611 -0.47469 0.351 0.35 64.95 0.49731 -0.09531 58.9251
0.28563 -0.476288 0.348 0.35 65.27 0.48212 -0.093712 55.6021
0.303956 -0.47676 0.347 0.35 65.4 0.464646 -0.09324 51.3054
0.320884 -0.479137 0.348 0.35 65.32 0.459571 -0.090863 51.8204
0.337295 -0.483525 0.349 0.35 65.23 0.469236 -0.086475 57.4487
0.368049 -0.485867 0.353 0.35 64.8 0.440289 -0.084133 52.3646
0.38403 -0.48626 0.353 0.35 64.77 0.426886 -0.08374 49.2303
0.400545 -0.487317 0.353 0.35 64.74 0.429407 -0.082683 50.5903
0.415223 -0.485707 0.352 0.35 64.82 0.40258 -0.084293 42.5223
0.448939 -0.492181 0.35 0.35 65.02 0.398852 -0.077819 45.7032
0.465173 -0.492697 0.35 0.35 65.02 0.371364 -0.077303 39.0833
0.48113 -0.492573 0.352 0.35 64.8 0.368917 -0.077427 38.6807
0.497164 -0.49453 0.353 0.35 64.67 0.382754 -0.07547 43.6876
0.528708 -0.49417 0.354 0.35 64.53 0.347756 -0.07583 34.7046
0.54449 -0.494438 0.355 0.35 64.38 0.306407 -0.075562 24.5396
0.559824 -0.492336 0.353 0.35 64.55 0.335408 -0.077664 30.1642
0.577046 -0.494925 0.352 0.35 64.63 0.334796 -0.075075 31.6404
0.610367 -0.498308 0.352 0.35 64.61 0.303963 -0.071692 26.1525
0.625736 -0.497087 0.352 0.35 64.59 0.303175 -0.072913 25.1077
0.641083 -0.498203 0.352 0.35 64.57 0.297116 -0.071797 24.3419
0.658677 -0.50005 0.352 0.35 64.55 0.289427 -0.06995 23.6704
0.673828 -0.497412 0.353 0.35 64.42 0.276975 -0.072588 18.8248
0.707152 -0.503855 0.353 0.35 64.39 0.293786 -0.066145 27.552
0.722217 -0.503352 0.352 0.35 64.47 0.275289 -0.066648 22.3764
0.739842 -0.502712 0.353 0.35 64.34 0.26223 -0.067288 18.7493
0.755956 -0.504891 0.354 0.35 64.2 0.268651 -0.065109 22.0203
0.787947 -0.505902 0.353 0.35 64.27 0.232456 -0.064098 13.4093
0.803544 -0.505713 0.353 0.35 64.24 0.246466 -0.064287 16.8334
0.818863 -0.507022 0.354 0.35 64.1 0.243814 -0.062978 17.1959
0.850312 -0.506787 0.352 0.35 64.28 0.241375 -0.063213 16.1642
0.867316 -0.507441 0.35 0.35 64.48 0.224476 -0.062559 12.0821
0.884302 -0.507054 0.35 0.35 64.48 0.233094 -0.062946 13.9976
0.901215 -0.506513 0.356 0.35 63.82 0.217547 -0.063487 10.4234
0.934493 -0.505614 0.351 0.35 64.31 0.220642 -0.064386 9.95496
0.951152 -0.50797 0.353 0.35 64.08 0.207764 -0.06203 8.58318
0.96511 -0.507456 0.354 0.35 63.94 0.212937 -0.062544 9.66087
0.979445 -0.507776 0.352 0.35 64.12 0.203954 -0.062224 7.35766
0.996496 -0.50795 0.348 0.35 64.54 0.196968 -0.06205 5.20756
1.03169 -0.507304 0.348 0.35 64.56 0.205012 -0.062696 6.79268
1.04771 -0.507455 0.35 0.35 64.36 0.192785 -0.062545 4.04853
1.06377 -0.508379 0.352 0.35 64.14 0.189304 -0.061621 4.06098
1.09531 -0.51212 0.353 0.35 64.01 0.184472 -0.05788 5.5717
1.11019 -0.512223 0.355 0.35 63.76 0.185827 -0.057777 6.21552
1.12563 -0.511705 0.354 0.35 63.82 0.182562 -0.058295 4.91147
1.14317 -0.512297 0.348 0.35 64.44 0.180411 -0.057703 4.08456
1.17722 -0.512037 0.349 0.35 64.35 0.175971 -0.057963 2.89096
1.1927 -0.513503 0.351 0.35 64.14 0.174839 -0.056497 3.8699
1.20816 -0.514138 0.351 0.35 64.13 0.174485 -0.055862 4.22774
Acheived waypoint: 1
1.22434 -0.513399 0.35 0.35 64.23 1.74323 -0.235656 100
1.24009 -0.512881 0.351 0.35 64.12 1.73946 -0.219913 100
1.27135 -0.513342 0.352 0.35 64 1.73613 -0.188654 100
1.28934 -0.512504 0.349 0.35 64.31 1.73425 -0.17066 100
1.30696 -0.511084 0.348 0.35 64.43 1.73088 -0.15304 100
1.32407 -0.510554 0.352 0.35 64.01 1.72651 -0.135925 100
1.35466 -0.50761 0.353 0.35 63.88 1.71523 -0.105341 100
1.36876 -0.50387 0.353 0.35 63.85 1.70561 -0.091243 100
1.38269 -0.499773 0.35 0.35 64.15 1.69243 -0.077314 100
1.39718 -0.494913 0.347 0.35 64.48 1.68234 -0.0628181 100
1.42695 -0.481085 0.341 0.35 65.17 1.64945 -0.033046 100
1.4422 -0.474788 0.339 0.35 65.48 1.6347 -0.017805 100
1.45729 -0.469234 0.345 0.35 64.93 1.62036 -0.00271106 100
1.47106 -0.462711 0.343 0.35 65.2 1.60352 0.0110559 100
1.49696 -0.447095 0.344 0.35 65.16 1.5685 0.0369639 100
1.51007 -0.43919 0.345 0.35 65.11 1.55676 0.0500749 100
1.52261 -0.430662 0.345 0.35 65.16 1.54321 0.062611 100
1.53536 -0.423054 0.343 0.35 65.43 1.52434 0.0753649 100
1.56221 -0.407595 0.341 0.35 65.72 1.4961 0.102212 100
1.57585 -0.398925 0.34 0.35 65.92 1.48125 0.115845 100
1.58875 -0.390189 0.341 0.35 65.91 1.4667 0.12875 100
1.60137 -0.381242 0.343 0.35 65.78 1.45451 0.141369 100
1.62581 -0.36001 0.344 0.35 65.74 1.42266 0.165813 100
1.63795 -0.348127 0.347 0.35 65.47 1.40194 0.177948 100
1.65113 -0.336955 0.347 0.35 65.5 1.38465 0.191134 100
1.66478 -0.326663 0.348 0.35 65.42 1.36614 0.204782 100
1.68842 -0.306521 0.35 0.35 65.22 1.33367 0.228416 100
1.69988 -0.296566 0.349 0.35 65.33 1.31993 0.239881 100
1.71191 -0.286287 0.348 0.35 65.45 1.3084 0.251908 100
1.7229 -0.274601 0.348 0.35 65.47 1.2966 0.262897 100
1.74564 -0.252377 0.347 0.35 65.6 1.26399 0.285641 100
1.75791 -0.241273 0.345 0.35 65.85 1.24706 0.297914 100
1.7691 -0.229314 0.351 0.35 65.24 1.22944 0.309102 100
1.7788 -0.216156 0.347 0.35 65.67 1.21271 0.318803 100
1.7976 -0.190137 0.348 0.35 65.59 1.18259 0.337595 100
1.80722 -0.176888 0.348 0.35 65.61 1.17024 0.347222 100
1.81678 -0.164979 0.348 0.35 65.63 1.14686 0.35678 100
1.82625 -0.15364 0.348 0.35 65.65 1.13485 0.366247 100
1.84498 -0.129499 0.345 0.35 66 1.10984 0.384976 100
1.85388 -0.116296 0.344 0.35 66.16 1.09113 0.393881 100
1.8625 -0.102096 0.344 0.35 66.22 1.07542 0.402499 100
1.87055 -0.087531 0.346 0.35 66.06 1.05731 0.410548 100
1.88543 -0.056982 0.347 0.35 65.99 1.0298 0.425427 100
1.89353 -0.042363 0.352 0.35 65.47 1.01257 0.433534 100
1.90141 -0.028965 0.352 0.35 65.45 0.986199 0.441411 100
1.9082 -0.015219 0.351 0.35 65.54 0.95865 0.448196 100
1.92407 0.012053 0.349 0.35 65.75 0.943194 0.464069 100
1.93062 0.027038 0.347 0.35 65.98 0.918966 0.470623 100
1.93678 0.042268 0.347 0.35 66.01 0.90496 0.476785 100
1.94344 0.057015 0.347 0.35 66.04 0.898007 0.483438 100
1.95691 0.086068 0.348 0.35 65.96 0.854327 0.49691 100
1.96192 0.100054 0.351 0.35 65.65 0.84981 0.501918 100
1.96513 0.115332 0.357 0.35 64.98 0.820204 0.505127 100
1.97052 0.129731 0.349 0.35 65.79 0.810275 0.510515 100
1.97764 0.161466 0.349 0.35 65.8 0.768786 0.517637 100
1.98293 0.175956 0.348 0.35 65.92 0.763068 0.522928 100
1.98723 0.190686 0.347 0.35 66.05 0.738423 0.527226 100
1.99151 0.205617 0.347 0.35 66.08 0.728804 0.531506 100
1.9979 0.23543 0.354 0.35 65.34 0.696325 0.537901 100
2.00184 0.251327 0.344 0.35 66.4 0.682031 0.54184 100
2.00522 0.268739 0.343 0.35 66.57 0.666391 0.545223 100
2.0071 0.286254 0.346 0.35 66.31 0.667563 0.547095 100
2.00878 0.321507 0.349 0.35 66.02 0.609678 0.548778 100
2.01171 0.336688 0.352 0.35 65.7 0.612374 0.551715 100
2.01162 0.349684 0.354 0.35 65.46 0.579586 0.551622 100
1000 1000 0.354 0.35 65.42 2.96707 998.54 100
1000 1000 0.352 0.35 65.6 2.96707 998.54 100
2.01604 0.411494 0.35 0.35 65.8 0.522995 0.556037 100
1000 1000 0.349 0.35 65.91 2.96707 998.54 100
2.01905 0.452281 0.349 0.35 65.92 0.475783 0.55905 100
2.01835 0.466979 0.35 0.35 65.82 0.460149 0.558351 100
1000 1000 0.35 0.35 65.82 2.96707 998.54 100
1000 1000 0.35 0.35 65.82 2.96707 998.54 100
2.00909 0.527234 0.349 0.35 65.93 0.412052 0.549086 100
2.00708 0.542125 0.347 0.35 66.16 0.384652 0.547084 100
2.00629 0.557468 0.345 0.35 66.41 0.364463 0.546288 100
2.00286 0.588742 0.345 0.35 66.46 0.336928 0.542862 100
2.00021 0.604507 0.346 0.35 66.4 0.314112 0.540211 100
1.99764 0.620289 0.346 0.35 66.44 0.308112 0.537641 100
1.99284 0.636345 0.351 0.35 65.93 0.288538 0.532844 100
1.98206 0.668128 0.351 0.35 65.92 0.247526 0.522058 100
1.97803 0.684823 0.353 0.35 65.69 0.227195 0.518034 100
1.97387 0.700844 0.353 0.35 65.66 0.208467 0.513867 100
1.9697 0.715984 0.353 0.35 65.63 0.191346 0.509705 100
1.96216 0.746963 0.352 0.35 65.71 0.180347 0.502156 100
1.95743 0.762153 0.351 0.35 65.8 0.168741 0.497428 100
1.95122 0.777167 0.351 0.35 65.79 0.150806 0.491223 100
1.94534 0.791952 0.351 0.35 65.78 0.130336 0.485339 100
1.936 0.823371 0.349 0.35 65.99 0.0944781 0.476003 100
1.92853 0.837613 0.351 0.35 65.78 0.0729632 0.468531 100
1000 1000 0.352 0.35 65.66 2.96707 998.54 100
1000 1000 0.352 0.35 65.64 2.96707 998.54 100
1.90389 0.887827 0.352 0.35 65.62 0.0431797 0.443889 100
1.89514 0.900292 0.351 0.35 65.71 0.00256057 0.435136 100
1.88294 0.927629 0.349 0.35 65.92 0.0298882 0.422936 100
1.87546 0.94141 0.351 0.35 65.71 0.0434165 0.415456 100
1.86736 0.95523 0.351 0.35 65.7 0.0613069 0.407361 100
1.85995 0.969534 0.354 0.35 65.36 0.0437394 0.399954 100
1.83698 0.995401 0.354 0.35 65.32 0.111219 0.376984 100
1.82827 1.00933 0.349 0.35 65.83 0.0961497 0.368273 100
1.81862 1.02289 0.351 0.35 65.62 0.114422 0.358625 100
1.80945 1.03515 0.353 0.35 65.39 0.130221 0.349447 100
1.79204 1.06076 0.35 0.35 65.69 0.160576 0.332039 100
1.78263 1.07409 0.347 0.35 66.02 0.172686 0.322633 100
1.77264 1.08675 0.347 0.35 66.05 0.187917 0.312637 100
1.76137 1.09868 0.347 0.35 66.08 0.20032 0.301367 100
1.74064 1.124 0.347 0.35 66.11 0.235008 0.280638 100
1.73064 1.13595 0.351 0.35 65.7 0.250886 0.270637 100
1.71903 1.14616 0.352 0.35 65.58 0.266425 0.259033 100
1.70685 1.15636 0.351 0.35 65.67 0.285998 0.246846 100
1.68264 1.17841 0.351 0.35 65.66 0.31625 0.222645 100
1.6702 1.18844 0.35 0.35 65.76 0.334888 0.210204 100
1.65887 1.19905 0.35 0.35 65.76 0.351472 0.19887 100
Acheived waypoint: 2
1.6479 1.21009 0.349 0.35 65.87 1.20563 -0.239909 100
1.62484 1.22985 0.349 0.35 65.88 1.1817 -0.220146 100
1.61279 1.23931 0.349 0.35 65.89 1.16487 -0.210693 100
1.59911 1.24881 0.348 0.35 66.01 1.1497 -0.201195 100
1.58407 1.25759 0.349 0.35 65.92 1.13126 -0.192415 100
1.55434 1.27515 0.349 0.35 65.93 1.09075 -0.17485 100
1.5407 1.28466 0.352 0.35 65.61 1.07179 -0.165341 100
1.52731 1.2934 0.352 0.35 65.59 1.05523 -0.156598 100
1.51471 1.30187 0.351 0.35 65.68 1.04074 -0.148126 100
1.48928 1.31832 0.351 0.35 65.67 1.01342 -0.13168 100
1.47549 1.32667 0.347 0.35 66.1 1.00123 -0.123329 100
1.46003 1.33386 0.347 0.35 66.13 0.98477 -0.116143 100
1.4452 1.34157 0.35 0.35 65.83 0.963511 -0.108428 100
1.41912 1.3558 0.35 0.35 65.83 0.935305 -0.0942 100
1.4045 1.3603 0.351 0.35 65.72 0.912177 -0.0896951 100
1.38993 1.36567 0.351 0.35 65.71 0.898283 -0.0843281 100
1.37574 1.37239 0.355 0.35 65.26 0.891698 -0.077608 100
1.34681 1.38203 0.355 0.35 65.21 0.862559 -0.06797 100
1.3329 1.38854 0.345 0.35 66.26 0.834932 -0.06146 100
1.31872 1.39449 0.345 0.35 66.31 0.821781 -0.0555071 100
1.3042 1.40012 0.345 0.35 66.36 0.809538 -0.04988 100
1.27375 1.40939 0.345 0.35 66.41 0.776308 -0.0406131 100
1.25767 1.41191 0.35 0.35 65.91 0.768704 -0.038094 100
1.24143 1.41412 0.35 0.35 65.91 0.74771 -0.035879 100
1.22466 1.41652 0.351 0.35 65.8 0.728248 -0.0334771 100
1.1913 1.42311 0.351 0.35 65.79 0.692875 -0.026891 100
1.1759 1.42604 0.357 0.35 65.12 0.675779 -0.0239551 100
1.16129 1.42888 0.357 0.35 65.05 0.665894 -0.0211151 100
1.14579 1.43213 0.348 0.35 65.97 0.647307 -0.017874 100
1.11445 1.43685 0.348 0.35 65.99 0.6206 -0.013154 100
1.09817 1.43784 0.347 0.35 66.12 0.604614 -0.012158 100
1.08211 1.4401 0.347 0.35 66.15 0.58583 -0.00989699 100
1.06565 1.44258 0.349 0.35 65.96 0.57505 -0.00742209 100
1.03361 1.44133 0.349 0.35 65.97 0.536117 -0.00866604 100
1.01789 1.4413 0.35 0.35 65.87 0.523278 -0.00870299 100
1.00241 1.44146 0.35 0.35 65.87 0.507323 -0.0085361 100
0.98693 1.44056 0.355 0.35 65.32 0.492342 -0.00944102 100
0.956877 1.44017 0.355 0.35 65.27 0.458452 -0.00983202 100
0.941077 1.44118 0.345 0.35 66.32 0.439993 -0.008816 100
0.924904 1.44083 0.345 0.35 66.37 0.425238 -0.00917208 100
0.908878 1.43911 0.346 0.35 66.31 0.414717 -0.010892 97.2709
0.875874 1.43334 0.346 0.35 66.35 0.373735 -0.0166581 82.6466
0.859433 1.42851 0.348 0.35 66.17 0.360475 -0.021487 75.8398
0.843032 1.42523 0.348 0.35 66.19 0.344383 -0.0247711 69.371
0.827001 1.42274 0.35 0.35 65.99 0.326438 -0.0272601 63.1242
0.796452 1.41769 0.35 0.35 65.99 0.291523 -0.032312 50.6253
0.779959 1.41555 0.347 0.35 66.32 0.275395 -0.0344541 44.7786
0.763704 1.4118 0.347 0.35 66.35 0.25927 -0.038197 37.978
0.747731 1.40819 0.35 0.35 66.05 0.251948 -0.0418121 33.7687
0.714425 1.40398 0.35 0.35 66.05 0.22205 -0.0460241 23.1732
0.699017 1.4049 0.357 0.35 65.28 0.216092 -0.0451031 22.9489
0.683438 1.40377 0.357 0.35 65.21 0.200944 -0.046231 18.3151
0.668326 1.40061 0.356 0.35 65.25 0.200379 -0.049391 15.8682
0.634799 1.39874 0.356 0.35 65.19 0.179459 -0.0512581 9.25346
0.618126 1.39696 0.362 0.35 64.47 0.177296 -0.0530361 8.07663
0.601188 1.39595 0.362 0.35 64.35 0.184945 -0.054054 9.31959
0.58483 1.39579 0.356 0.35 64.89 0.182329 -0.054213 7.92036
0.553687 1.39456 0.356 0.35 64.83 0.167993 -0.055439 3.42799
0.537612 1.39365 0.357 0.35 64.66 0.1643 -0.05635 1.96669
0.520422 1.39409 0.357 0.35 64.59 0.146055 -0.0559131 -2.36102
0.503154 1.39271 0.355 0.35 64.74 0.14787 -0.057291 -3.07955
0.468802 1.3905 0.355 0.35 64.69 0.167948 -0.059496 0.481317
0.451655 1.39206 0.359 0.35 64.2 0.156404 -0.057937 -0.914021
0.43645 1.39231 0.359 0.35 64.11 0.15169 -0.0576921 -1.94165
0.420857 1.39284 0.359 0.35 64.02 0.152339 -0.057163 -1.41221
0.389444 1.39412 0.359 0.35 63.93 0.141258 -0.0558821 -3.34087
0.371775 1.3943 0.352 0.35 64.61 0.145038 -0.0556971 -3.01818
0.353863 1.39378 0.352 0.35 64.59 0.152879 -0.0562191 -1.39501
0.336237 1.39409 0.355 0.35 64.24 0.163153 -0.0559061 1.7651
0.302932 1.39755 0.355 0.35 64.19 0.164149 -0.0524451 4.43577
0.286947 1.39686 0.359 0.35 63.7 0.146478 -0.0531421 -0.122626
0.271865 1.3971 0.359 0.35 63.61 0.148241 -0.052899 0.493026
0.257477 1.39694 0.353 0.35 64.18 0.158339 -0.0530621 2.31954
0.223762 1.39664 0.353 0.35 64.15 0.138917 -0.0533631 -2.82159
0.206819 1.39738 0.352 0.35 64.23 0.158382 -0.0526171 2.5381
0.190412 1.39852 0.352 0.35 64.21 0.158763 -0.0514821 3.43583
0.174426 1.3991 0.354 0.35 63.97 0.135914 -0.050904 -1.75234
0.142471 1.39794 0.354 0.35 63.93 0.151595 -0.05206 1.4162
0.126109 1.39787 0.356 0.35 63.67 0.132723 -0.052132 -3.21881
0.110106 1.39542 0.356 0.35 63.61 0.129964 -0.054581 -5.6267
0.093626 1.39352 0.358 0.35 63.33 0.148177 -0.0564771 -2.10434
0.058698 1.39601 0.358 0.35 63.25 0.123229 -0.0539931 -6.71615
0.042667 1.39613 0.354 0.35 63.61 0.1255 -0.053871 -6.47693
0.027337 1.39551 0.354 0.35 63.57 0.140112 -0.0544901 -3.20213
0.011392 1.39585 0.352 0.35 63.75 0.132879 -0.054147 -5.01296
-0.020536 1.39447 0.352 0.35 63.73 0.141992 -0.055531 -3.67447
-0.036395 1.39552 0.351 0.35 63.82 0.115748 -0.0544831 -9.70694
-0.052619 1.3976 0.351 0.35 63.81 0.116396 -0.0524031 -8.07268
-0.069387 1.39805 0.35 0.35 63.91 0.138667 -0.051952 -2.20597
-0.10234 1.3978 0.35 0.35 63.91 0.117187 -0.052199 -7.83284
-0.117834 1.39736 0.35 0.35 63.91 0.137823 -0.052639 -2.90745
-0.133886 1.39682 0.35 0.35 63.91 0.138684 -0.053176 -3.06975
-0.150334 1.39768 0.351 0.35 63.8 0.111781 -0.0523161 -9.18226
-0.181472 1.40007 0.351 0.35 63.79 0.109424 -0.049926 -8.08834
-0.197558 1.39909 0.349 0.35 64 0.135631 -0.050914 -2.34335
-0.214435 1.39859 0.349 0.35 64.01 0.133911 -0.0514101 -3.1329
-0.231255 1.39974 0.351 0.35 63.8 0.108449 -0.050264 -8.5751
-0.2641 1.39624 0.351 0.35 63.79 0.134962 -0.053763 -4.32182
